Id,Name,Tier__c,CustomerPriority__c,SLA__c,Industry,Region__c,ContractStatus__c,ContractStartDate__c,ContractEndDate__c,AnnualContractValue__c,ProductLine__c,CreatedDate,BillingCountry,NumberOfEmployees,Website,AccountSource
001000000000001044,KeystoneDynamics Partners,Enterprise,High,Platinum,Technology,NA-East,Active,2025-09-10,2026-09-10,975956,Analytics Suite,2024-06-02,UK,59885,www.keystonedynamics.com,Inbound
001000000000001045,SilverVector Corp,Enterprise,Medium,Bronze,Logistics,NA-East,Active,2026-08-03,2027-08-03,938482,Edge Connect,2021-09-01,AU,4106,www.silvervector.com,Inbound
001000000000001046,GraniteDynamics Systems,SMB,High,Silver,Healthcare,LATAM,Active,2026-10-25,2027-10-25,11259,Data Sync,2023-08-18,BR,59897,www.granitedynamics.com,Inbound
001000000000001047,RidgeCompute Inc,SMB,High,Gold,Retail,NA-West,Active,2025-09-25,2026-09-25,59672,Edge Connect,2025-02-19,UK,12586,www.ridgecompute.com,Inbound
001000000000001048,Helios Soft Inc,SMB,Medium,Silver,Public Sector,EMEA,Active,2025-10-10,2026-10-10,18075,Data Sync,2022-08-23,FR,50059,www.helios.com,Inbound
001000000000001049,MapleLoop Solutions,Enterprise,Medium,Bronze,Education,EMEA,Active,2025-08-19,2026-08-19,545602,Analytics Suite,2020-03-28,FR,59118,www.mapleloop.com,Event
001000000000001050,SummitLink Global,SMB,High,Gold,Biotech,APAC,Expired,2025-01-11,2026-01-11,52100,AI Studio,2022-06-29,IN,4324,www.summitlink.com,Outbound
001000000000001051,RidgeFabric Technologies,Enterprise,High,Silver,Telecom,NA-East,Active,2025-10-15,2026-10-15,179751,Edge Connect,2021-11-01,IN,16840,www.ridgefabric.com,Outbound
001000000000001052,SterlingCore Systems,Enterprise,Medium,Bronze,Technology,APAC,Active,2026-10-01,2027-10-01,245340,AI Studio,2023-06-02,FR,19477,www.sterlingcore.com,Event
001000000000001053,HarborVector Technologies,Enterprise,Low,Gold,Telecom,EMEA,Active,2026-11-21,2027-11-21,707714,Analytics Suite,2024-06-03,IN,51280,www.harborvector.com,Outbound
001000000000001054,SterlingData Holdings,SMB,Low,Bronze,Telecom,NA-West,Active,2026-01-18,2027-01-18,62601,Edge Connect,2024-10-21,SG,7875,www.sterlingdata.com,Event
001000000000001055,SterlingLink Systems,SMB,Low,Gold,Retail,EMEA,Active,2026-08-25,2027-08-25,63560,Data Sync,2023-04-07,IN,49733,www.sterlinglink.com,Outbound
001000000000001056,AuroraSignal Solutions,Enterprise,Medium,Gold,Public Sector,NA-East,Active,2026-10-09,2027-10-09,645902,Edge Connect,2024-08-11,US,47882,www.aurorasignal.com,Partner
001000000000001057,SilverCore Industries,Enterprise,High,Platinum,Education,NA-West,Active,2025-07-20,2026-07-20,894875,Edge Connect,2020-05-21,SG,11132,www.silvercore.com,Inbound
001000000000001058,BlueSphere Technologies,Enterprise,High,Gold,Education,NA-West,Expired,2024-11-10,2025-11-10,843611,Data Sync,2024-02-28,SG,32455,www.bluesphere.com,Event
001000000000001059,MapleCore LLC,SMB,Low,Bronze,Healthcare,APAC,Active,2025-08-24,2026-08-24,54368,Edge Connect,2024-06-26,DE,13307,www.maplecore.com,Inbound
001000000000001060,LarkSignal LLC,Enterprise,Medium,Gold,Logistics,EMEA,Expired,2025-01-29,2026-01-29,985051,Core Platform,2023-12-25,FR,16560,www.larksignal.com,Inbound
001000000000001061,NovaSystems Co,SMB,Medium,Gold,Retail,LATAM,Active,2025-07-17,2026-07-17,51531,AI Studio,2025-01-04,US,27796,www.novasystems.com,Event
001000000000001062,BrightStream LLC,Enterprise,Low,Gold,Healthcare,LATAM,Active,2026-01-30,2027-01-30,1058283,Data Sync,2025-01-10,AU,54970,www.brightstream.com,Partner
001000000000001063,DeltaNetworks Global,Enterprise,Medium,Silver,Logistics,EMEA,Active,2025-07-22,2026-07-22,1114390,Analytics Suite,2024-03-18,IN,52438,www.deltanetworks.com,Partner
001000000000001064,RidgeStream LLC,SMB,Low,Bronze,Education,NA-West,Active,2025-10-01,2026-10-01,30438,Edge Connect,2019-07-02,JP,53219,www.ridgestream.com,Partner
001000000000001065,AtlasDynamics Global,Enterprise,Low,Silver,Education,NA-West,Active,2025-07-28,2026-07-28,591241,AI Studio,2020-07-15,FR,48295,www.atlasdynamics.com,Inbound
001000000000001066,CobaltCompute Partners,Enterprise,High,Silver,Retail,NA-West,Active,2026-08-30,2027-08-30,951192,Data Sync,2023-11-21,US,23002,www.cobaltcompute.com,Outbound
001000000000001067,PioneerLabs Technologies,Enterprise,High,Silver,Retail,LATAM,Active,2025-11-06,2026-11-06,1044689,Core Platform,2021-10-07,IN,36672,www.pioneerlabs.com,Outbound
001000000000001068,BlueForge Corp,Enterprise,Low,Silver,Financial Services,NA-East,Active,2026-01-31,2027-01-31,1008962,AI Studio,2023-01-22,FR,29026,www.blueforge.com,Event
001000000000001069,CopperTech Industries,SMB,Low,Silver,Healthcare,APAC,Expired,2025-01-07,2026-01-07,44058,Data Sync,2020-12-20,BR,52206,www.coppertech.com,Inbound
001000000000001070,CopperLink Technologies,SMB,Medium,Gold,Financial Services,LATAM,Active,2026-09-05,2027-09-05,66584,Analytics Suite,2023-02-16,DE,36128,www.copperlink.com,Inbound
001000000000001071,EmeraldVision Global,SMB,Medium,Silver,Telecom,EMEA,Active,2026-11-12,2027-11-12,57781,Edge Connect,2023-05-23,US,40801,www.emeraldvision.com,Inbound
001000000000001072,EmeraldSystems Partners,Enterprise,High,Silver,Retail,EMEA,Active,2026-06-19,2027-06-19,318608,Core Platform,2020-08-29,AU,40202,www.emeraldsystems.com,Partner
001000000000001073,IronCompute Co,SMB,Medium,Silver,Public Sector,LATAM,Active,2026-10-12,2027-10-12,59177,Analytics Suite,2023-03-19,UK,57940,www.ironcompute.com,Partner
001000000000001074,VanguardFabric Group,Enterprise,Medium,Gold,Manufacturing,APAC,Active,2026-03-14,2027-03-14,764602,Core Platform,2019-12-27,JP,31636,www.vanguardfabric.com,Event
001000000000001075,HarborStream Co,Enterprise,High,Gold,Public Sector,NA-West,Active,2025-10-03,2026-10-03,712085,Core Platform,2019-08-13,DE,38899,www.harborstream.com,Partner
001000000000001076,AuroraSystems Inc,SMB,High,Silver,Public Sector,APAC,Active,2026-09-14,2027-09-14,18701,AI Studio,2022-05-29,AU,533,www.aurorasystems.com,Event
001000000000001077,BeaconFabric Partners,SMB,High,Platinum,Healthcare,LATAM,Active,2026-11-11,2027-11-11,28851,Edge Connect,2020-11-10,BR,5186,www.beaconfabric.com,Event
001000000000001078,OnyxData Solutions,Enterprise,High,Platinum,Biotech,LATAM,Active,2026-12-11,2027-12-11,453111,Analytics Suite,2021-11-28,JP,3704,www.onyxdata.com,Event
001000000000001079,SilverStream Industries,SMB,High,Silver,Telecom,NA-East,Active,2026-09-12,2027-09-12,5147,AI Studio,2025-01-08,US,33788,www.silverstream.com,Outbound
001000000000001080,NovaData Holdings,SMB,Medium,Silver,Retail,LATAM,Active,2026-01-15,2027-01-15,17643,AI Studio,2023-03-13,SG,21605,www.novadata.com,Event
001000000000001081,OrchardSphere Co,SMB,Low,Gold,Education,NA-East,Active,2025-08-22,2026-08-22,8207,Edge Connect,2019-09-11,JP,55899,www.orchardsphere.com,Inbound
001000000000001082,BrightForge Solutions,Enterprise,Low,Gold,Media,APAC,Active,2026-09-24,2027-09-24,881273,Analytics Suite,2021-06-27,AU,44440,www.brightforge.com,Inbound
001000000000001083,CedarVision Group,SMB,Medium,Platinum,Biotech,LATAM,Active,2026-09-26,2027-09-26,46967,Core Platform,2022-04-29,US,37012,www.cedarvision.com,Inbound
001000000000001084,EmeraldLink LLC,Enterprise,Low,Silver,Financial Services,LATAM,Active,2025-07-23,2026-07-23,250842,Core Platform,2021-12-31,JP,43879,www.emeraldlink.com,Inbound
001000000000001085,CascadeNetworks Group,SMB,Low,Silver,Logistics,LATAM,Expired,2025-05-30,2026-05-30,54686,Data Sync,2022-03-27,BR,16572,www.cascadenetworks.com,Inbound
001000000000001086,NovaDigital Inc,Enterprise,Low,Bronze,Media,LATAM,Active,2026-07-07,2027-07-07,344445,Edge Connect,2023-01-04,UK,18409,www.novadigital.com,Outbound
001000000000001087,TitanDigital Industries,SMB,Medium,Gold,Logistics,EMEA,Active,2026-02-03,2027-02-03,5340,Edge Connect,2023-02-09,US,36841,www.titandigital.com,Event
001000000000001088,SterlingForge Holdings,SMB,Low,Platinum,Technology,LATAM,Active,2025-11-28,2026-11-28,68861,Data Sync,2025-04-01,DE,48387,www.sterlingforge.com,Outbound
001000000000001089,PacificSphere Solutions,Enterprise,Medium,Gold,Manufacturing,APAC,Expired,2024-10-22,2025-10-22,873812,Data Sync,2022-06-04,DE,19067,www.pacificsphere.com,Inbound
001000000000001090,KeystoneMetric Holdings,Enterprise,High,Silver,Telecom,EMEA,Active,2025-07-25,2026-07-25,401064,Analytics Suite,2020-05-04,US,35908,www.keystonemetric.com,Outbound
001000000000001091,SummitMetric Systems,SMB,Medium,Bronze,Biotech,NA-East,Active,2025-11-03,2026-11-03,43962,Core Platform,2021-01-07,BR,7827,www.summitmetric.com,Partner
001000000000001092,SilverSphere Systems,Enterprise,High,Gold,Financial Services,LATAM,Active,2025-07-16,2026-07-16,658038,Analytics Suite,2021-03-07,JP,15488,www.silversphere.com,Outbound
001000000000001093,Consolidated Micro Technologies,Enterprise,Medium,Silver,Media,NA-West,Active,2026-02-08,2027-02-08,640945,Analytics Suite,2022-01-18,DE,58007,www.consolidated.com,Partner
001000000000001094,PioneerData Co,Enterprise,Low,Gold,Healthcare,NA-East,Active,2026-02-10,2027-02-10,1072125,Analytics Suite,2019-10-25,DE,29545,www.pioneerdata.com,Outbound
001000000000001095,MeridianMetric Partners,Enterprise,High,Silver,Biotech,APAC,Active,2025-08-31,2026-08-31,206579,Core Platform,2020-01-15,JP,41973,www.meridianmetric.com,Inbound
001000000000001096,OrchardCloud Co,SMB,High,Gold,Healthcare,EMEA,Active,2025-10-04,2026-10-04,59306,Data Sync,2023-10-16,AU,3905,www.orchardcloud.com,Partner
001000000000001097,QuantumData Corp,SMB,Medium,Silver,Logistics,NA-West,Expired,2025-01-05,2026-01-05,16412,Edge Connect,2020-07-05,JP,35512,www.quantumdata.com,Outbound
001000000000001098,AtlasLabs Solutions,Enterprise,High,Platinum,Logistics,NA-West,Active,2026-02-17,2027-02-17,205434,Core Platform,2021-12-20,BR,25316,www.atlaslabs.com,Event
001000000000001099,OnyxLabs Holdings,Enterprise,Low,Silver,Retail,APAC,Active,2025-10-02,2026-10-02,525716,Core Platform,2019-09-21,IN,27215,www.onyxlabs.com,Inbound
001000000000001100,CobaltStream Industries,SMB,Medium,Gold,Telecom,EMEA,Active,2025-10-01,2026-10-01,39645,Core Platform,2023-11-12,DE,12969,www.cobaltstream.com,Partner
001000000000001101,MeridianVision Inc,Enterprise,High,Bronze,Energy,NA-West,Active,2025-11-23,2026-11-23,1144874,Analytics Suite,2022-08-16,FR,44655,www.meridianvision.com,Inbound
001000000000001102,CopperCore Corp,SMB,High,Gold,Financial Services,NA-West,Active,2026-03-28,2027-03-28,37827,AI Studio,2022-03-27,FR,30682,www.coppercore.com,Inbound
001000000000001103,VertexSystems Global,Enterprise,Low,Gold,Logistics,EMEA,Active,2026-08-20,2027-08-20,1000298,Core Platform,2022-12-04,SG,41792,www.vertexsystems.com,Inbound
001000000000001104,BlueGrid Holdings,Enterprise,High,Silver,Biotech,EMEA,Active,2025-08-02,2026-08-02,138935,AI Studio,2022-10-15,JP,512,www.bluegrid.com,Event
001000000000001105,SableMicro Inc,Enterprise,Low,Bronze,Financial Services,NA-West,Active,2025-09-07,2026-09-07,135990,Data Sync,2024-04-21,US,54647,www.sablemicro.com,Outbound
001000000000001106,BlueGrid Industries,Enterprise,High,Platinum,Healthcare,LATAM,Active,2026-10-07,2027-10-07,562951,Core Platform,2019-08-04,IN,41986,www.bluegrid.com,Outbound
001000000000001107,SterlingDigital Technologies,SMB,High,Silver,Technology,APAC,Expired,2025-06-02,2026-06-02,28548,Data Sync,2023-05-06,DE,47805,www.sterlingdigital.com,Outbound
001000000000001108,KeystoneMicro Global,SMB,High,Bronze,Retail,LATAM,Active,2025-09-11,2026-09-11,55442,Edge Connect,2019-09-01,UK,16803,www.keystonemicro.com,Event
001000000000001109,MeridianSignal Industries,Enterprise,High,Gold,Biotech,LATAM,Active,2026-11-08,2027-11-08,1115999,Analytics Suite,2020-06-07,DE,25776,www.meridiansignal.com,Inbound
001000000000001110,OnyxSoft LLC,SMB,High,Gold,Logistics,NA-West,Active,2026-01-01,2027-01-01,29098,Edge Connect,2023-07-24,IN,9919,www.onyxsoft.com,Event
001000000000001111,OnyxLogic Holdings,Enterprise,Medium,Silver,Education,APAC,Active,2026-07-02,2027-07-02,766058,Analytics Suite,2023-02-21,DE,3944,www.onyxlogic.com,Event
001000000000001112,NorthSystems Co,SMB,High,Gold,Retail,LATAM,Active,2026-06-30,2027-06-30,37899,Analytics Suite,2021-12-18,US,44755,www.northsystems.com,Partner
001000000000001113,CascadeWorks Holdings,Enterprise,Medium,Gold,Manufacturing,NA-East,Active,2025-07-26,2026-07-26,730723,Data Sync,2025-03-17,AU,23868,www.cascadeworks.com,Inbound
001000000000001114,VanguardCompute Holdings,SMB,Low,Silver,Manufacturing,NA-West,Active,2025-09-18,2026-09-18,15078,Edge Connect,2020-02-10,US,36738,www.vanguardcompute.com,Outbound
001000000000001115,MeridianCompute Global,Enterprise,Medium,Bronze,Healthcare,EMEA,Active,2026-03-02,2027-03-02,295033,Analytics Suite,2023-06-01,IN,34871,www.meridiancompute.com,Outbound
001000000000001116,VertexAnalytics Technologies,Enterprise,Low,Gold,Public Sector,APAC,Active,2025-09-22,2026-09-22,840923,Analytics Suite,2021-01-27,US,42727,www.vertexanalytics.com,Event
001000000000001117,MeridianDigital Partners,Enterprise,Medium,Silver,Biotech,APAC,Active,2025-12-31,2026-12-31,521741,Edge Connect,2021-02-15,IN,18978,www.meridiandigital.com,Event
001000000000001118,EmeraldGrid Co,SMB,Medium,Bronze,Retail,LATAM,Active,2026-12-10,2027-12-10,51376,Core Platform,2021-09-18,UK,43634,www.emeraldgrid.com,Outbound
001000000000001119,NovaSystems Holdings,Enterprise,Medium,Gold,Healthcare,EMEA,Active,2025-08-26,2026-08-26,89722,Data Sync,2022-02-21,BR,956,www.novasystems.com,Outbound
001000000000001120,HarborFabric LLC,SMB,Low,Silver,Education,LATAM,Active,2025-09-04,2026-09-04,43060,Analytics Suite,2021-07-26,DE,37456,www.harborfabric.com,Inbound
001000000000001121,HarborSignal Partners,Enterprise,High,Gold,Retail,NA-West,Active,2025-12-01,2026-12-01,1152076,Analytics Suite,2020-12-09,IN,24649,www.harborsignal.com,Inbound
001000000000001122,MeridianGrid Co,Enterprise,High,Gold,Technology,NA-West,Active,2026-10-14,2027-10-14,595456,Analytics Suite,2023-03-18,AU,16426,www.meridiangrid.com,Event
001000000000001123,RidgeAnalytics Technologies,SMB,Low,Silver,Healthcare,LATAM,Active,2025-09-19,2026-09-19,17454,Data Sync,2024-07-23,DE,52976,www.ridgeanalytics.com,Partner
001000000000001124,GraniteDigital LLC,Enterprise,Low,Silver,Energy,EMEA,Active,2025-07-31,2026-07-31,845043,AI Studio,2021-12-09,JP,36519,www.granitedigital.com,Partner
001000000000001125,EmeraldGrid Corp,SMB,High,Silver,Energy,LATAM,Active,2026-07-07,2027-07-07,45097,Core Platform,2019-07-22,JP,45837,www.emeraldgrid.com,Outbound
001000000000001126,SummitStream Co,SMB,Low,Silver,Manufacturing,NA-East,Expired,2024-12-20,2025-12-20,47365,Edge Connect,2023-08-30,JP,33368,www.summitstream.com,Event
001000000000001127,BeaconCloud Partners,SMB,High,Bronze,Energy,LATAM,Active,2026-08-29,2027-08-29,36884,Core Platform,2022-07-01,FR,3883,www.beaconcloud.com,Outbound
001000000000001128,SilverWorks Holdings,Enterprise,Medium,Silver,Telecom,APAC,Active,2026-08-07,2027-08-07,947370,Analytics Suite,2020-06-19,UK,41389,www.silverworks.com,Partner
001000000000001129,CedarTech Technologies,Enterprise,High,Gold,Logistics,EMEA,Active,2025-12-12,2026-12-12,1147575,AI Studio,2021-06-15,US,8770,www.cedartech.com,Inbound
001000000000001130,Pan-Atlantic Vision Holdings,SMB,Low,Bronze,Media,NA-East,Active,2026-05-14,2027-05-14,41203,Core Platform,2022-08-26,BR,33743,www.pan-atlantic.com,Partner
001000000000001131,PioneerLabs Industries,Enterprise,Low,Silver,Financial Services,NA-East,Active,2026-05-30,2027-05-30,342892,AI Studio,2020-07-08,FR,22725,www.pioneerlabs.com,Partner
001000000000001132,NovaNetworks Holdings,Enterprise,High,Silver,Media,LATAM,Expired,2025-01-13,2026-01-13,962172,AI Studio,2023-03-27,IN,36024,www.novanetworks.com,Partner
001000000000001133,MapleForge Partners,Enterprise,Low,Silver,Financial Services,NA-East,Active,2026-03-17,2027-03-17,663781,Edge Connect,2019-11-21,UK,52922,www.mapleforge.com,Event
001000000000001134,RidgeLink Corp,Enterprise,Low,Bronze,Technology,APAC,Active,2025-08-09,2026-08-09,817350,AI Studio,2024-04-19,UK,39313,www.ridgelink.com,Event
001000000000001135,OnyxLogic Industries,SMB,Low,Gold,Manufacturing,NA-East,Expired,2025-06-13,2026-06-13,54203,Edge Connect,2021-08-14,SG,35219,www.onyxlogic.com,Outbound
001000000000001136,NovaNexus Inc,SMB,Low,Gold,Logistics,NA-West,Expired,2025-06-23,2026-06-23,53286,Analytics Suite,2022-01-17,IN,42960,www.novanexus.com,Partner
001000000000001137,UnionWave Solutions,SMB,Low,Gold,Manufacturing,NA-West,Active,2025-09-20,2026-09-20,18149,AI Studio,2021-12-09,JP,51137,www.unionwave.com,Partner
001000000000001138,QuantumTech Holdings,SMB,Medium,Silver,Media,NA-West,Active,2026-12-15,2027-12-15,36780,AI Studio,2022-11-17,US,16334,www.quantumtech.com,Outbound
001000000000001139,KeystoneGrid LLC,SMB,Medium,Platinum,Education,EMEA,Active,2026-05-31,2027-05-31,11796,AI Studio,2024-01-16,US,33121,www.keystonegrid.com,Inbound
001000000000001140,CrownMicro Solutions,Enterprise,Medium,Gold,Energy,APAC,Active,2025-08-06,2026-08-06,967540,Core Platform,2022-06-15,BR,49910,www.crownmicro.com,Inbound
001000000000001141,EmeraldNetworks Co,Enterprise,High,Silver,Manufacturing,EMEA,Active,2025-08-06,2026-08-06,993162,Edge Connect,2022-01-18,JP,43112,www.emeraldnetworks.com,Event
001000000000001142,AtlasDynamics LLC,Enterprise,Low,Silver,Financial Services,LATAM,Active,2025-07-22,2026-07-22,548032,Data Sync,2025-01-15,BR,24244,www.atlasdynamics.com,Inbound
001000000000001143,DeltaTech Co,Enterprise,High,Gold,Education,NA-West,Active,2025-09-17,2026-09-17,713443,Edge Connect,2022-12-23,IN,14667,www.deltatech.com,Outbound
001000000000001144,BrightMetric Corp,Enterprise,High,Platinum,Manufacturing,NA-West,Active,2026-09-23,2027-09-23,133953,Edge Connect,2024-11-22,BR,49371,www.brightmetric.com,Partner
001000000000001145,DeltaAnalytics Group,Enterprise,Medium,Silver,Healthcare,APAC,Active,2025-08-12,2026-08-12,152917,Analytics Suite,2025-05-25,JP,6421,www.deltaanalytics.com,Outbound
001000000000001146,NovaVector Solutions,Enterprise,Medium,Gold,Healthcare,LATAM,Active,2026-11-27,2027-11-27,345447,Edge Connect,2022-09-22,UK,35708,www.novavector.com,Event
001000000000001147,SummitForge Technologies,SMB,Medium,Silver,Public Sector,NA-West,Active,2025-11-21,2026-11-21,28481,Data Sync,2022-11-05,AU,6241,www.summitforge.com,Inbound
001000000000001148,NovaForge Holdings,Enterprise,High,Bronze,Education,EMEA,Active,2026-05-28,2027-05-28,708192,Analytics Suite,2020-01-05,FR,42881,www.novaforge.com,Event
001000000000001149,IronGrid Inc,SMB,High,Gold,Telecom,EMEA,Expired,2025-01-12,2026-01-12,64137,Analytics Suite,2022-10-06,JP,31169,www.irongrid.com,Inbound
001000000000001150,QuantumPulse Systems,SMB,Medium,Gold,Biotech,LATAM,Active,2026-05-31,2027-05-31,14038,Core Platform,2020-11-01,DE,19076,www.quantumpulse.com,Outbound
001000000000001151,UnionStream Group,SMB,High,Gold,Telecom,LATAM,Active,2025-07-24,2026-07-24,43645,Data Sync,2023-08-12,UK,40517,www.unionstream.com,Outbound
001000000000001152,SummitDynamics Systems,SMB,Medium,Gold,Biotech,NA-West,Active,2026-08-19,2027-08-19,40893,Analytics Suite,2024-07-01,BR,41970,www.summitdynamics.com,Outbound
001000000000001153,Consolidated Micro Partners,SMB,Low,Silver,Financial Services,NA-West,Active,2026-12-12,2027-12-12,25831,Analytics Suite,2024-10-15,SG,13369,www.consolidated.com,Event
001000000000001154,KeystoneMetric Inc,Enterprise,High,Gold,Education,NA-East,Active,2026-01-27,2027-01-27,906909,Edge Connect,2023-01-22,DE,10447,www.keystonemetric.com,Partner
001000000000001155,OnyxStream Partners,Enterprise,Medium,Platinum,Telecom,NA-East,Active,2025-10-15,2026-10-15,650775,Core Platform,2024-07-24,IN,49542,www.onyxstream.com,Partner
001000000000001156,PioneerPulse LLC,SMB,Medium,Silver,Financial Services,APAC,Active,2026-10-20,2027-10-20,32851,AI Studio,2023-02-06,IN,37879,www.pioneerpulse.com,Partner
001000000000001157,SummitLabs Co,SMB,Low,Bronze,Manufacturing,LATAM,Active,2026-09-04,2027-09-04,37652,Data Sync,2024-01-03,JP,29012,www.summitlabs.com,Inbound
